"FIPS","Year","Age Range","Pop","MOE"
"0900747360",2011,"10 to 14 years",2444,323.966047603757
"0900747360",2011,"15 to 17 years",1748,238.472220604413
"0900747360",2011,"Total",9533,582.957974471574
"0900757320",2011,"0 to 9 years",806,180.42727066605
"0900757320",2011,"10 to 14 years",587,157.841692844445
"0900757320",2011,"15 to 17 years",510,141.226768000971
"0900757320",2011,"Total",1903,278.231917651444
"0900761800",2011,"0 to 9 years",1033,205.195029179559
"0900761800",2011,"10 to 14 years",621,151.38031576133
"0900761800",2011,"15 to 17 years",480,112.071405808975
"0900761800",2011,"Total",2134,278.533660443401
"0900781680",2011,"0 to 9 years",707,186.917093921343
"0900781680",2011,"10 to 14 years",333,128.600155520901
"0900781680",2011,"15 to 17 years",358,145.60219778561
"0900781680",2011,"Total",1398,269.584866044072
"0900900000",2011,"0 to 9 years",0,184
"0900900000",2011,"10 to 14 years",0,130.107647738325
"0900900000",2011,"15 to 17 years",0,130.107647738325
"0900900000",2011,"Total",0,260.215295476649
"0900901220",2011,"0 to 9 years",2192,419.099033642408
"0900901220",2011,"10 to 14 years",1499,321.512052651219
"0900901220",2011,"15 to 17 years",918,243.507700083591
"0900901220",2011,"Total",4609,581.644221152415
"0900903250",2011,"0 to 9 years",1007,221.350400948361
"0900903250",2011,"10 to 14 years",204,110.602893271379
"0900903250",2011,"15 to 17 years",166,90.5538513813742
"0900903250",2011,"Total",1377,263.49383294491
"0900904580",2011,"0 to 9 years",573,117.868570874513
"0900904580",2011,"10 to 14 years",559,135.602359861471
"0900904580",2011,"15 to 17 years",286,90.7358804442873
"0900904580",2011,"Total",1418,201.280898249188
"0900907310",2011,"0 to 9 years",2373,325.086142429972
"0900907310",2011,"10 to 14 years",1659,266.655208087148
"0900907310",2011,"15 to 17 years",1078,196.025508544169
"0900907310",2011,"Total",5110,463.909473927834
"0900914160",2011,"0 to 9 years",3366,338.896739435481
"0900914160",2011,"10 to 14 years",2098,259.401233613104
"0900914160",2011,"15 to 17 years",1441,207.889393668845
"0900914160",2011,"Total",6905,474.718864171206
"0900919550",2011,"0 to 9 years",1468,305.329330395886
"0900919550",2011,"10 to 14 years",855,269.903686525397
"0900919550",2011,"15 to 17 years",352,147.871565894191
"0900919550",2011,"Total",2675,433.520472411627
"0900922910",2011,"0 to 9 years",3035,399.539735195387
"0900922910",2011,"10 to 14 years",1545,268.672663291225
"0900922910",2011,"15 to 17 years",1103,231.140649821705
"0900922910",2011,"Total",5683,534.08145446177
"0900934950",2011,"0 to 9 years",2484,296.052360233794
"0900934950",2011,"10 to 14 years",1754,213.775583264319
"0900934950",2011,"15 to 17 years",1046,174.64249196573
"0900934950",2011,"Total",5284,404.780187262173
"0900935650",2011,"0 to 9 years",6318,543.658900414589
"0900935650",2011,"10 to 14 years",3311,364.01785670486
"0900935650",2011,"15 to 17 years",2172,326.879182573623
"0900935650",2011,"Total",11801,731.384987540762
"0900944560",2011,"0 to 9 years",2060,281.094290230165
"0900944560",2011,"10 to 14 years",1537,223.486017459706
"0900944560",2011,"15 to 17 years",1164,218.577217477028
"0900944560",2011,"Total",4761,420.399809705
"0900946520",2011,"0 to 9 years",7554,550.408030464673
"0900946520",2011,"10 to 14 years",4216,434.917233505411
"0900946520",2011,"15 to 17 years",2913,329.139787932119
"0900946520",2011,"Total",14683,774.877409659102
"0900946940",2011,"0 to 9 years",786,157.667371386727
"0900946940",2011,"10 to 14 years",645,134.46560898609
"0900946940",2011,"15 to 17 years",336,96.4002074686564
"0900946940",2011,"Total",1767,228.545400303747
"0900947535",2011,"0 to 9 years",5938,491.445826109043
"0900947535",2011,"10 to 14 years",3565,368.897004596134
"0900947535",2011,"15 to 17 years",1911,253.917309374528
"0900947535",2011,"Total",11414,664.889464497671
"0900949950",2011,"0 to 9 years",4035,486.355836810868
"0900949950",2011,"10 to 14 years",2202,362.74646793594
"0900949950",2011,"15 to 17 years",1071,230.991341829082
"0900949950",2011,"Total",7308,649.217991124707
"0900952070",2011,"0 to 9 years",16095,800.925714408022
"0900952070",2011,"10 to 14 years",7821,548.110390341216
"0900952070",2011,"15 to 17 years",5246,470.923560676252
"0900952070",2011,"Total",29162,1078.73815173099
"0900953890",2011,"0 to 9 years",1705,281.597230100014
"0900953890",2011,"10 to 14 years",955,223.606797749979
"0900953890",2011,"15 to 17 years",459,144.692777981487
"0900953890",2011,"Total",3119,387.599019606603
"0900954870",2011,"0 to 9 years",2406,336.368845168514
"0900954870",2011,"10 to 14 years",1733,277.704879323356
"0900954870",2011,"15 to 17 years",923,174.668256990216
"0900954870",2011,"Total",5062,469.86487419257
"0900957600",2011,"0 to 9 years",1641,251.232959621145
"0900957600",2011,"10 to 14 years",817,150.71164520368
"0900957600",2011,"15 to 17 years",782,161.966045824426
"0900957600",2011,"Total",3240,334.761108852268
"0900958300",2011,"0 to 9 years",1521,234.802044284116
"0900958300",2011,"10 to 14 years",934,167.597732681561
"0900958300",2011,"15 to 17 years",582,166.330995307549
"0900958300",2011,"Total",3037,332.996996983456
"0900962290",2011,"0 to 9 years",1011,198.461583184253
"0900962290",2011,"10 to 14 years",618,122.429571591181
"0900962290",2011,"15 to 17 years",362,114.629839047257
"0900962290",2011,"Total",1991,259.838411325193
"0900967610",2011,"0 to 9 years",1436,217.864636873449
"0900967610",2011,"10 to 14 years",1108,216.27991122617
"0900967610",2011,"15 to 17 years",1029,247.095123383688
"0900967610",2011,"Total",3573,394.078672348555
"0900969640",2011,"0 to 9 years",1699,233.053641893878
"0900969640",2011,"10 to 14 years",1213,203.383873500334
"0900969640",2011,"15 to 17 years",948,190.918830920368
"0900969640",2011,"Total",3860,363.4955295461
"0900978740",2011,"0 to 9 years",4611,416.258333249918
"0900978740",2011,"10 to 14 years",2690,318.347294632764
"0900978740",2011,"15 to 17 years",2071,246.789383888367
"0900978740",2011,"Total",9372,579.241745733161
"0900980070",2011,"0 to 9 years",15305,831.584030630699
"0900980070",2011,"10 to 14 years",8595,648.834339411841
"0900980070",2011,"15 to 17 years",4894,420.900225706758
"0900980070",2011,"Total",28794,1135.63858687524
"0900982870",2011,"0 to 9 years",6578,618.589524644574
"0900982870",2011,"10 to 14 years",3296,467.911316383778
"0900982870",2011,"15 to 17 years",2014,345.2100809652
"0900982870",2011,"Total",11888,848.97820937878
"0900987560",2011,"0 to 9 years",1465,242.919739831904
"0900987560",2011,"10 to 14 years",1470,269.98703672584
"0900987560",2011,"15 to 17 years",840,181.837839846386
"0900987560",2011,"Total",3775,406.162529044716
"0900987700",2011,"0 to 9 years",965,209.196080269206
"0900987700",2011,"10 to 14 years",718,153.639187709386
"0900987700",2011,"15 to 17 years",436,135.882302011704
"0900987700",2011,"Total",2119,292.970988324783
"0901100000",2011,"0 to 9 years",0,184
"0901100000",2011,"10 to 14 years",0,130.107647738325
"0901100000",2011,"15 to 17 years",0,130.107647738325
"0901100000",2011,"Total",0,260.215295476649
"0901106820",2011,"0 to 9 years",263,63.521649852629
"0901106820",2011,"10 to 14 years",131,42.4381903478459
"0901106820",2011,"15 to 17 years",199,71.5541752799933
"0901106820",2011,"Total",593,104.670912865036
"0901115910",2011,"0 to 9 years",2134,297.543274163608
"0901115910",2011,"10 to 14 years",1206,237.345739376126
"0901115910",2011,"15 to 17 years",835,181.686543255135
"0901115910",2011,"Total",4175,421.752296970627
"0901123400",2011,"0 to 9 years",1626,231.974136489394
"0901123400",2011,"10 to 14 years",1162,207.935086024461
"0901123400",2011,"15 to 17 years",851,164.295465549114
"0901123400",2011,"Total",3639,352.195968176809
"0901129910",2011,"0 to 9 years",233,51.8555686498567
"0901129910",2011,"10 to 14 years",133,29.8328677803526
"0901129910",2011,"15 to 17 years",87,24.2074368738204
"0901129910",2011,"Total",453,64.5368112010502
"0901133900",2011,"0 to 9 years",1144,238.577031585188
"0901133900",2011,"10 to 14 years",838,207.530720617455
"0901133900",2011,"15 to 17 years",340,126.210142223199
"0901133900",2011,"Total",2322,340.465857319056
"0901134250",2011,"0 to 9 years",5077,464.235931396957
"0901134250",2011,"10 to 14 years",2234,312.123373043417
"0901134250",2011,"15 to 17 years",1605,260.464968853779
"0901134250",2011,"Total",8916,617.072118961795
"0901142390",2011,"0 to 9 years",661,185.34292541125
"0901142390",2011,"10 to 14 years",715,209.602003807216
"0901142390",2011,"15 to 17 years",408,171.303823658434
"0901142390",2011,"Total",1784,328.070114457261
"0901142600",2011,"0 to 9 years",2078,334.865644699482
"0901142600",2011,"10 to 14 years",1323,260.800690183136
"0901142600",2011,"15 to 17 years",465,153.808322271586
"0901142600",2011,"Total",3866,451.452101556743
"0901143230",2011,"0 to 9 years",315,121.070227554094
"0901143230",2011,"10 to 14 years",397,112.004464196745
"0901143230",2011,"15 to 17 years",306,100.568384694197
"0901143230",2011,"Total",1018,193.176085476438
"0901144210",2011,"0 to 9 years",325,97.7445650662992
"0901144210",2011,"10 to 14 years",126,54.0832691319598
"0901144210",2011,"15 to 17 years",85,35.4682957019364
"0901144210",2011,"Total",536,117.204948700983
"0901148900",2011,"0 to 9 years",1880,291.312546931985
"0901148900",2011,"10 to 14 years",1733,280.871856902752
"0901148900",2011,"15 to 17 years",533,144.045131816386
"0901148900",2011,"Total",4146,429.535795947206
"0901152350",2011,"0 to 9 years",3086,391.287617999854
"0901152350",2011,"10 to 14 years",1371,245.375222873052
"0901152350",2011,"15 to 17 years",997,191.206694443474
"0901152350",2011,"Total",5454,499.874984371092
"0901155500",2011,"0 to 9 years",712,168.680170737405
"0901155500",2011,"10 to 14 years",232,140.982268388617
"0901155500",2011,"15 to 17 years",154,85.8661749468322
"0901155500",2011,"Total",1098,236.01271152207
"0901156270",2011,"0 to 9 years",5137,497.342940032328
"0901156270",2011,"10 to 14 years",2514,362.988980548997
"0901156270",2011,"15 to 17 years",1658,271.154937259125
"0901156270",2011,"Total",9309,672.782282763154
"0901157040",2011,"0 to 9 years",593,122.804723036209
"0901157040",2011,"10 to 14 years",544,115.88356225108
"0901157040",2011,"15 to 17 years",385,153.394915169963
"0901157040",2011,"Total",1522,228.122773961742
"0901162150",2011,"0 to 9 years",562,135.022220393534
"0901162150",2011,"10 to 14 years",264,106.329676008159
"0901162150",2011,"15 to 17 years",144,61.5548535860496
"0901162150",2011,"Total",970,182.554101569918
"0901166210",2011,"0 to 9 years",431,112.982299498638
"0901166210",2011,"10 to 14 years",343,78.0320446995976
"0901166210",2011,"15 to 17 years",239,80.156097709407
"0901166210",2011,"Total",1013,158.993710567431
"0901171670",2011,"0 to 9 years",311,103.605019183435
"0901171670",2011,"10 to 14 years",81,47.0106370941726
"0901171670",2011,"15 to 17 years",178,80.7217442824423
"0901171670",2011,"Total",570,139.499103939774
"0901173770",2011,"0 to 9 years",2014,274.899981811567
"0901173770",2011,"10 to 14 years",1036,181.107702762748
"0901173770",2011,"15 to 17 years",814,182.726571685675
"0901173770",2011,"Total",3864,376.508964036714
"0901178600",2011,"0 to 9 years",287,68.6731388535576
"0901178600",2011,"10 to 14 years",201,65
"0901178600",2011,"15 to 17 years",100,46.7546789102438
"0901178600",2011,"Total",588,105.484596031838
"0901180280",2011,"0 to 9 years",1844,266.349394592892
"0901180280",2011,"10 to 14 years",1266,234.804173727811
"0901180280",2011,"15 to 17 years",866,170.41420128616
"0901180280",2011,"Total",3976,393.847686295096
"0901301080",2011,"0 to 9 years",374,117.647779409558
"0901301080",2011,"10 to 14 years",244,100.498756211209
"0901301080",2011,"15 to 17 years",153,52.6307894677631
"0901301080",2011,"Total",771,163.435002370973
"0901306260",2011,"0 to 9 years",515,111.47196957083
"0901306260",2011,"10 to 14 years",396,108.07404868885
"0901306260",2011,"15 to 17 years",164,57.6888204074238
"0901306260",2011,"Total",1075,165.632122488363
"0901316400",2011,"0 to 9 years",519,148.499158246773
"0901316400",2011,"10 to 14 years",415,126.210142223199
"0901316400",2011,"15 to 17 years",275,88.4137998278549
"0901316400",2011,"Total",1209,214.004672846179
"0901317800",2011,"0 to 9 years",1144,218.938347486227
"0901317800",2011,"10 to 14 years",968,249.615704634144
"0901317800",2011,"15 to 17 years",703,169.118301789014
"0901317800",2011,"Total",2815,372.616424758759
"0901325360",2011,"0 to 9 years",2158,325.081528235611
"0901325360",2011,"10 to 14 years",1062,224.089267926869
"0901325360",2011,"15 to 17 years",659,164.805946494658
"0901325360",2011,"Total",3879,427.849272524799
"0901337910",2011,"0 to 9 years",1514,236.3112354502
"0901337910",2011,"10 to 14 years",788,162.935570088302
"0901337910",2011,"15 to 17 years",484,132.548104475319
"0901337910",2011,"Total",2786,316.164514137814
"0901344910",2011,"0 to 9 years",1267,250.48353239285
"0901344910",2011,"10 to 14 years",894,188.215302247187
"0901344910",2011,"15 to 17 years",869,162.742127305747
"0901344910",2011,"Total",3030,353.060901262091
"0901369220",2011,"0 to 9 years",1021,211.075815762962
"0901369220",2011,"10 to 14 years",900,190.370691021491
"0901369220",2011,"15 to 17 years",398,95
"0901369220",2011,"Total",2319,299.698181509331
"0901372090",2011,"0 to 9 years",1388,233.242363219034
"0901372090",2011,"10 to 14 years",649,157.206870078887
"0901372090",2011,"15 to 17 years",443,141.873182807746
"0901372090",2011,"Total",2480,315.030157286568
"0901376290",2011,"0 to 9 years",2046,259.541904131106
"0901376290",2011,"10 to 14 years",1484,246.400081168818
"0901376290",2011,"15 to 17 years",561,130.873985191863
"0901376290",2011,"Total",4091,381.055114123928
"0901377830",2011,"0 to 9 years",130,79.8498591107085
"0901377830",2011,"10 to 14 years",69,32.7566787083184
"0901377830",2011,"15 to 17 years",13,9.89949493661167
"0901377830",2011,"Total",212,86.8734712095701
"0901378250",2011,"0 to 9 years",3058,333.340666586002
"0901378250",2011,"10 to 14 years",1312,250.379711638144
"0901378250",2011,"15 to 17 years",938,193.932978113574
"0901378250",2011,"Total",5308,459.799956502825
"0901385950",2011,"0 to 9 years",514,161.229649878675
"0901385950",2011,"10 to 14 years",302,112.432201792903
"0901385950",2011,"15 to 17 years",186,87.8179936004006
"0901385950",2011,"Total",1002,215.28585647924
"0901501430",2011,"0 to 9 years",498,125.654287630785
"0901501430",2011,"10 to 14 years",294,79.1959594928933
"0901501430",2011,"15 to 17 years",139,65.1152823843988
"0901501430",2011,"Total",931,162.175830505042
"0901509190",2011,"0 to 9 years",810,208.12976721267
"0901509190",2011,"10 to 14 years",641,195.67319693816
"0901509190",2011,"15 to 17 years",307,124.555208642594
"0901509190",2011,"Total",1758,311.640818892519
"0901512130",2011,"0 to 9 years",548,150.086641644085
"0901512130",2011,"10 to 14 years",178,80.4300938703916
"0901512130",2011,"15 to 17 years",276,104.560986988456
"0901512130",2011,"Total",1002,199.819918927018
"0901513810",2011,"0 to 9 years",218,73.9324015570981
"0901513810",2011,"10 to 14 years",208,66.0681466366357
"0901513810",2011,"15 to 17 years",141,62.9364759102383
"0901513810",2011,"Total",567,117.439346047226
"0901521860",2011,"0 to 9 years",166,46.9574275274956
"0901521860",2011,"10 to 14 years",119,28.2842712474619
"0901521860",2011,"15 to 17 years",74,24.7588368062799
"0901521860",2011,"Total",359,60.1498129672903
"0901536000",2011,"0 to 9 years",202,45.8475735453906
"0901536000",2011,"10 to 14 years",108,47.8539444560216
"0901536000",2011,"15 to 17 years",56,20.5182845286832
"0901536000",2011,"Total",366,69.3757882838098
"0901540500",2011,"0 to 9 years",1823,287.203760421064
"0901540500",2011,"10 to 14 years",1449,258.031005888827
"0901540500",2011,"15 to 17 years",576,152.397506541282
"0901540500",2011,"Total",3848,415.079510455527
"0901559980",2011,"0 to 9 years",2292,310.23539449908
"0901559980",2011,"10 to 14 years",797,195.685972926012
"0901559980",2011,"15 to 17 years",669,178.89941307897
"0901559980",2011,"Total",3758,408.098027439487
"0901561030",2011,"0 to 9 years",677,196.107113588467
"0901561030",2011,"10 to 14 years",217,84.8528137423857
"0901561030",2011,"15 to 17 years",179,74.2495791233863
"0901561030",2011,"Total",1073,226.210079351032
"0901562710",2011,"0 to 9 years",1155,262.939156460197
"0901562710",2011,"10 to 14 years",689,187.427319246688
"0901562710",2011,"15 to 17 years",473,115.801554393713
"0901562710",2011,"Total",2317,343.03935634268
"0901567400",2011,"0 to 9 years",171,44.3959457608462
"0901567400",2011,"10 to 14 years",143,44.6878059430087
"0901567400",2011,"15 to 17 years",103,36.7967389859482
"0901567400",2011,"Total",417,72.9520390393579
"0901573420",2011,"0 to 9 years",544,144.391828023611
"0901573420",2011,"10 to 14 years",311,95.7183368012629
"0901573420",2011,"15 to 17 years",243,94.0478601564119
"0901573420",2011,"Total",1098,197.119253245339
"0901575870",2011,"0 to 9 years",1004,230.510303457351
"0901575870",2011,"10 to 14 years",586,135.207248326412
"0901575870",2011,"15 to 17 years",515,150.57224179775
"0901575870",2011,"Total",2105,306.737672938946
"0901586790",2011,"0 to 9 years",2997,259.482176651885
"0901586790",2011,"10 to 14 years",1354,207.894203863407
"0901586790",2011,"15 to 17 years",824,137.207871494313
"0901586790",2011,"Total",5175,359.690144429897
"0901588190",2011,"0 to 9 years",648,198.108556099932
"0901588190",2011,"10 to 14 years",744,188.281703837627
"0901588190",2011,"15 to 17 years",517,154.175224987674
"0901588190",2011,"Total",1909,313.794518753913
"09",2012,"0 to 9 years",421837,2433.7951844804
"09",2012,"10 to 14 years",238955,2428.60041999502
"09",2012,"15 to 17 years",151420,279.302703173457
"09",2012,"Total",812212,3449.56069666849
"0900104720",2012,"0 to 9 years",2321,301.937079538105
"0900104720",2012,"10 to 14 years",1280,212.150889698818
"0900104720",2012,"15 to 17 years",840,157.257750206468
"0900104720",2012,"Total",4441,401.128408368193
"0900108070",2012,"0 to 9 years",21454,947.282956671342
"0900108070",2012,"10 to 14 years",10021,637.828346814407
"0900108070",2012,"15 to 17 years",6233,470.290335856479
"0900108070",2012,"Total",37708,1235.04777235539
"0900108980",2012,"0 to 9 years",1844,348.262831780826
"0900108980",2012,"10 to 14 years",1255,240.669898408588
"0900108980",2012,"15 to 17 years",768,176.465294038233
"0900108980",2012,"Total",3867,458.638201636104
"0900118500",2012,"0 to 9 years",9649,705.746413380897
"0900118500",2012,"10 to 14 years",4101,402.226304460561
"0900118500",2012,"15 to 17 years",2836,376.300411905169
"0900118500",2012,"Total",16586,895.246334815172
"0900118850",2012,"0 to 9 years",3688,344.986956275161
"0900118850",2012,"10 to 14 years",2445,271.70756338387
"0900118850",2012,"15 to 17 years",1373,186.81809334216
"0900118850",2012,"Total",7506,477.223218211352
"0900123890",2012,"0 to 9 years",1075,190.459969547409
"0900123890",2012,"10 to 14 years",711,134.380058044339
"0900123890",2012,"15 to 17 years",327,85.2760224213114
"0900123890",2012,"Total",2113,248.203545502477
"0900126620",2012,"0 to 9 years",7592,488.117813647484
"0900126620",2012,"10 to 14 years",4860,359.61090083589
"0900126620",2012,"15 to 17 years",2732,292.569649827182
"0900126620",2012,"Total",15184,673.183481674944
"0900133620",2012,"0 to 9 years",8721,579.88447125268
"0900133620",2012,"10 to 14 years",4755,402.243707222375
"0900133620",2012,"15 to 17 years",2807,310.639662631802
"0900133620",2012,"Total",16283,771.079113969507
"0900148620",2012,"0 to 9 years",2323,310.286963954337
"0900148620",2012,"10 to 14 years",1711,242.738542469053
"0900148620",2012,"15 to 17 years",1096,204.560504496836
"0900148620",2012,"Total",5130,443.897510693628
"0900150580",2012,"0 to 9 years",3074,351.755596970396
"0900150580",2012,"10 to 14 years",2126,277.416654150395
"0900150580",2012,"15 to 17 years",1316,254.332459587839
"0900150580",2012,"Total",6516,515.147551678158
"0900150860",2012,"0 to 9 years",1754,265.823249547514
"0900150860",2012,"10 to 14 years",1147,176.08236708995
"0900150860",2012,"15 to 17 years",805,154.870913989684
"0900150860",2012,"Total",3706,354.474258585867
"0900152980",2012,"0 to 9 years",3109,315.582002021662
"0900152980",2012,"10 to 14 years",2623,280.765026312039
"0900152980",2012,"15 to 17 years",1748,230.586209474895
"0900152980",2012,"Total",7480,481.239025848902
"0900156060",2012,"0 to 9 years",9978,639.600656660076
"0900156060",2012,"10 to 14 years",4317,470.106370941726
"0900156060",2012,"15 to 17 years",2135,289.917229567337
"0900156060",2012,"Total",16430,845.068636265718
"0900163480",2012,"0 to 9 years",1050,204.826756064729
"0900163480",2012,"10 to 14 years",834,139.176147381654
"0900163480",2012,"15 to 17 years",557,125.399362039845
"0900163480",2012,"Total",2441,277.57701633961
"0900163970",2012,"0 to 9 years",3519,329.537554764248
"0900163970",2012,"10 to 14 years",2428,296.467536165429
"0900163970",2012,"15 to 17 years",1576,204.707107839469
"0900163970",2012,"Total",7523,488.255056297423
"0900168170",2012,"0 to 9 years",3815,395.57932200761
"0900168170",2012,"10 to 14 years",2572,395.588169691663
"0900168170",2012,"15 to 17 years",1603,314.401017810057
"0900168170",2012,"Total",7990,641.732810443724
"0900168310",2012,"0 to 9 years",481,142.653426176871
"0900168310",2012,"10 to 14 years",234,69.4046107978425
"0900168310",2012,"15 to 17 years",186,67.1788657242737
"0900168310",2012,"Total",901,172.278843738864
"0900173070",2012,"0 to 9 years",15656,834.892807490878
"0900173070",2012,"10 to 14 years",7604,644.36169966875
"0900173070",2012,"15 to 17 years",4341,410.844252728452
"0900173070",2012,"Total",27601,1131.83081774619
"0900174190",2012,"0 to 9 years",5602,506.309194070185
"0900174190",2012,"10 to 14 years",2985,333.444148246749
"0900174190",2012,"15 to 17 years",2118,334.551939166402
"0900174190",2012,"Total",10705,692.429779833305
"0900177200",2012,"0 to 9 years",4417,385.644914396651
"0900177200",2012,"10 to 14 years",2868,297.956372645393
"0900177200",2012,"15 to 17 years",1988,245.067337684972
"0900177200",2012,"Total",9273,545.488771653459
"0900183430",2012,"0 to 9 years",1390,209.365708749069
"0900183430",2012,"10 to 14 years",1252,197.496835417685
"0900183430",2012,"15 to 17 years",830,156.464053379682
"0900183430",2012,"Total",3472,327.597313786301
"0900183500",2012,"0 to 9 years",3700,353.503889653282
"0900183500",2012,"10 to 14 years",2646,304.763842999789
"0900183500",2012,"15 to 17 years",1338,207.966343430854
"0900183500",2012,"Total",7684,510.975537574941
"0900186370",2012,"0 to 9 years",3023,306.695288519403
"0900186370",2012,"10 to 14 years",1717,227.688383542068
"0900186370",2012,"15 to 17 years",1133,201.635810311561
"0900186370",2012,"Total",5873,431.927077178544
"0900302060",2012,"0 to 9 years",2239,291.94348768212
"0900302060",2012,"10 to 14 years",1619,236.177899050694
"0900302060",2012,"15 to 17 years",904,169.097604950514
"0900302060",2012,"Total",4762,411.831276131379
"0900304300",2012,"0 to 9 years",2139,335.670969849941
"0900304300",2012,"10 to 14 years",1335,244.075807895826
"0900304300",2012,"15 to 17 years",673,167.886866669195
"0900304300",2012,"Total",4147,447.698559300787
"0900305910",2012,"0 to 9 years",1456,260.877365825401
"0900305910",2012,"10 to 14 years",1205,241.118228261573
"0900305910",2012,"15 to 17 years",590,147.827602294024
"0900305910",2012,"Total",3251,384.770061205391
"0900308490",2012,"0 to 9 years",7340,599.025041212803
"0900308490",2012,"10 to 14 years",3398,351.283361405006
"0900308490",2012,"15 to 17 years",2242,307.631272792608
"0900308490",2012,"Total",12980,759.518268378056
"0900310100",2012,"0 to 9 years",1271,217.211878128246
"0900310100",2012,"10 to 14 years",758,195.780489324141
"0900310100",2012,"15 to 17 years",426,126.063476074555
"0900310100",2012,"Total",2455,318.43837708417
"0900312270",2012,"0 to 9 years",1104,196.463737111967
"0900312270",2012,"10 to 14 years",880,195.971936766467
"0900312270",2012,"15 to 17 years",495,123.555655475579
"0900312270",2012,"Total",2479,303.758127463283
"0900322070",2012,"0 to 9 years",731,208.408253195501
"0900322070",2012,"10 to 14 years",280,109.98636279103
"0900322070",2012,"15 to 17 years",128,75.7429864739964
"0900322070",2012,"Total",1139,247.523736235538
"0900322630",2012,"0 to 9 years",6436,555.261199796996
"0900322630",2012,"10 to 14 years",3036,383.407094352726
"0900322630",2012,"15 to 17 years",2130,317.775077688607
"0900322630",2012,"Total",11602,745.853202714851
"0900324800",2012,"0 to 9 years",1396,294.511459878898
"0900324800",2012,"10 to 14 years",674,185.733680305969
"0900324800",2012,"15 to 17 years",379,139.946418317869
"0900324800",2012,"Total",2449,375.25857751689
"0900325990",2012,"0 to 9 years",4171,379.117396066179
"0900325990",2012,"10 to 14 years",2751,287.862814548875
"0900325990",2012,"15 to 17 years",1571,211.945747775227
"0900325990",2012,"Total",8493,521.071971996192
"0900327600",2012,"0 to 9 years",2889,336.674917390648
"0900327600",2012,"10 to 14 years",1732,242.260190704127
"0900327600",2012,"15 to 17 years",1181,199.248588451713
"0900327600",2012,"Total",5802,460.152148750823
"0900331240",2012,"0 to 9 years",4396,408.520501321537
"0900331240",2012,"10 to 14 years",2619,289.927577163677
"0900331240",2012,"15 to 17 years",1877,253.207424851642
"0900331240",2012,"Total",8892,561.302948504638
"0900332640",2012,"0 to 9 years",1221,207.578900661893
"0900332640",2012,"10 to 14 years",898,184.664560758149
"0900332640",2012,"15 to 17 years",483,141.650979523616
"0900332640",2012,"Total",2602,311.857339179311
"0900337070",2012,"0 to 9 years",17660,818.976800648224
"0900337070",2012,"10 to 14 years",8875,684.562634095668
"0900337070",2012,"15 to 17 years",6360,457.896276464441
"0900337070",2012,"Total",32895,1161.47234147008
"0900337140",2012,"0 to 9 years",274,61.5304802516606
"0900337140",2012,"10 to 14 years",140,39.446165846632
"0900337140",2012,"15 to 17 years",89,23.3452350598575
"0900337140",2012,"Total",503,76.7267880208731
"0900344700",2012,"0 to 9 years",7109,523.669743254277
"0900344700",2012,"10 to 14 years",2810,327.024463916692
"0900344700",2012,"15 to 17 years",2250,291.907519601671
"0900344700",2012,"Total",12169,682.923861056267
"0900345820",2012,"0 to 9 years",796,176.629555850656
"0900345820",2012,"10 to 14 years",509,171.965112740928
"0900345820",2012,"15 to 17 years",435,122.380554010839
"0900345820",2012,"Total",1740,275.221728793349
"0900350440",2012,"0 to 9 years",10037,648.635490857539
"0900350440",2012,"10 to 14 years",4308,420.080944580922
"0900350440",2012,"15 to 17 years",2643,345.858352508653
"0900350440",2012,"Total",16988,846.648687473145
"0900352140",2012,"0 to 9 years",3286,332.173147620334
"0900352140",2012,"10 to 14 years",1543,268.330020683486
"0900352140",2012,"15 to 17 years",1145,209.442116108485
"0900352140",2012,"Total",5974,475.61118573894
"0900360120",2012,"0 to 9 years",1969,335.198448683761
"0900360120",2012,"10 to 14 years",978,216.416265562457
"0900360120",2012,"15 to 17 years",803,203.646752981726
"0900360120",2012,"Total",3750,447.957587278081
"0900365370",2012,"0 to 9 years",2144,347.440642412485
"0900365370",2012,"10 to 14 years",1143,230.586209474895
"0900365370",2012,"15 to 17 years",641,186.657440248172
"0900365370",2012,"Total",3928,456.865406876029
"0900368940",2012,"0 to 9 years",2886,289.133187303014
"0900368940",2012,"10 to 14 years",2058,241.014522384026
"0900368940",2012,"15 to 17 years",1566,235.849528301415
"0900368940",2012,"Total",6510,444.197028355661
"0900370550",2012,"0 to 9 years",5244,454.019823355765
"0900370550",2012,"10 to 14 years",2837,314.720510929936
"0900370550",2012,"15 to 17 years",1432,212.868504011279
"0900370550",2012,"Total",9513,592.027026410113
"0900371390",2012,"0 to 9 years",3077,350.221358571975
"0900371390",2012,"10 to 14 years",1973,313.344857944087
"0900371390",2012,"15 to 17 years",1164,210.261741645978
"0900371390",2012,"Total",6214,514.830069051915
"0900374540",2012,"0 to 9 years",1628,279.266897429681
"0900374540",2012,"10 to 14 years",884,176.241311842598
"0900374540",2012,"15 to 17 years",691,147.248089970634
"0900374540",2012,"Total",3203,361.57018682408
"0900382590",2012,"0 to 9 years",7464,489.122683996561
"0900382590",2012,"10 to 14 years",4108,376.311041560037
"0900382590",2012,"15 to 17 years",2732,280.829129543215
"0900382590",2012,"Total",14304,678.023598409377
"0900384900",2012,"0 to 9 years",2713,332.093360367232
